14,CsSnBr3,Cs,Sn,Br,5.886,-0.268,5.956068845,-0.209853626,0.634,1.3894,2.45946743,5.427706701,1.74,944,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55,6,1,1,1,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,14,4,2,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35,4,17,7,1
15,CsSnI3,Cs,Sn,I,6.286,-0.153,6.386300887,-0.081774813,0.483,1.1556,2.783701372,5.547951818,1.74,944,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55,6,1,1,1,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,14,4,2,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
16,CsPbCl3,Cs,Pb,Cl,5.734,1.437,5.761423975,1.52354792,2.212,3.0773,1.916097646,4.972850222,1.74,944,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55,6,1,1,1,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,14,4,2,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
17,CsPbBr3,Cs,Pb,Br,5.996,-0.17,6.04101583,-0.170408121,1.774,2.5758,2.08708449,5.239895299,1.74,944,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55,6,1,1,1,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,14,4,2,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35,4,17,7,1
18,CsPbI3,Cs,Pb,I,6.395,0.063,6.451980463,0.078559737,1.482,2.1633,2.343382175,5.46552355,1.74,944,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55,6,1,1,1,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,14,4,2,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
19,FAGeCl3,FA,Ge,Cl,5.743,-1.404,5.816829262,-1.342392711,3.048,4.4396,1.764018376,4.652207605,2.53,319,354,1.1,45.06,8.6,849.1,6.5,29,2.57,91,8,1,1,1,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,14,4,4,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
20,FAGeBr3,FA,Ge,Br,6.102,-0.979,6.238160418,-1.041701521,2.11,3.8044,1.882254458,5.018748556,2.53,319,354,1.1,45.06,8.6,849.1,6.5,29,2.57,91,8,1,1,1,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,14,4,4,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35,4,17,7,1
21,FAGeI3,FA,Ge,I,6.402,-0.547,6.582414943,-0.609365211,1.467,2.8609,2.165652685,5.279318897,2.53,319,354,1.1,45.06,8.6,849.1,6.5,29,2.57,91,8,1,1,1,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,14,4,4,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
22,FASnCl3,FA,Sn,Cl,5.848,-1.229,5.924281702,-1.305750985,2.465,3.6741,1.846065317,4.923585941,2.53,319,354,1.1,45.06,8.6,849.1,6.5,29,2.57,91,8,1,1,1,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,14,4,2,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
23,FASnBr3,FA,Sn,Br,6.056,-0.998,6.270604999,-1.00269168,1.341,3.4442,2.153699095,5.284317752,2.53,319,354,1.1,45.06,8.6,849.1,6.5,29,2.57,91,8,1,1,1,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,14,4,2,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35,4,17,7,1
24,FASnI3,FA,Sn,I,6.429,-0.747,6.682222407,-0.712420319,1.055,2.8648,2.396543716,5.42433017,2.53,319,354,1.1,45.06,8.6,849.1,6.5,29,2.57,91,8,1,1,1,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,14,4,2,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
25,FAPbCl3,FA,Pb,Cl,5.819,-1.091,5.919242409,-1.080887447,2.611,4.0745,1.894684254,4.86068532,2.53,319,354,1.1,45.06,8.6,849.1,6.5,29,2.57,91,8,1,1,1,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,14,4,2,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
26,FAPbBr3,FA,Pb,Br,6.076,-0.922,6.200787351,-0.885923166,2.113,3.5353,2.067204649,5.203534498,2.53,319,354,1.1,45.06,8.6,849.1,6.5,29,2.57,91,8,1,1,1,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,14,4,2,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35,4,17,7,1
27,FAPbI3,FA,Pb,I,6.52,-0.441,6.585397777,-0.401747156,1.942,2.8146,2.202175759,5.358520237,2.53,319,354,1.1,45.06,8.6,849.1,6.5,29,2.57,91,8,1,1,1,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,14,4,2,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
28,FABaI3,FA,Ba,I,6.821,-0.405,6.806524121,-0.39444965,3.205,4.6181,1.730985741,4.133168621,2.53,319,354,1.1,45.06,8.6,849.1,6.5,29,2.57,91,8,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
29,FABaBr3,FA,Ba,Br,6.384,-0.694,6.377562399,-0.670570785,4.025,5.5419,1.643863915,3.571101146,2.53,319,354,1.1,45.06,8.6,849.1,6.5,29,2.57,91,8,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35,4,17,7,1
30,FABaCl3,FA,Ba,Cl,6.098,-0.747,6.092677679,-0.742938814,4.561,6.2145,1.584292344,3.265863481,2.53,319,354,1.1,45.06,8.6,849.1,6.5,29,2.57,91,8,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
31,FASrI3,FA,Sr,I,6.568,-0.482,6.552353856,-0.507380746,3.298,4.6831,1.771547569,4.099243602,2.53,319,354,1.1,45.06,8.6,849.1,6.5,29,2.57,91,8,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
32,FASrBr3,FA,Sr,Br,6.117,-0.808,6.101794347,-0.826977766,4.162,5.6848,1.677607773,3.510151403,2.53,319,354,1.1,45.06,8.6,849.1,6.5,29,2.57,91,8,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35,4,17,7,1
33,FASrCl3,FA,Sr,Cl,5.836,-0.921,5.819218883,-0.935822314,4.708,6.3576,1.611492042,3.252270108,2.53,319,354,1.1,45.06,8.6,849.1,6.5,29,2.57,91,8,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
34,FACaI3,FA,Ca,I,6.398,-0.33,6.372328354,-0.367576674,3.439,4.6776,1.824031443,4.277068543,2.53,319,354,1.1,45.06,8.6,849.1,6.5,29,2.57,91,8,1,1,1,1,1757,1112,1.55,40.08,-156,589.8,8.53,154.67,1,20,4,2,2,2,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
35,FACaBr3,FA,Ca,Br,5.925,-0.783,5.90328064,-0.814075541,4.225,5.6379,1.731960181,3.553205302,2.53,319,354,1.1,45.06,8.6,849.1,6.5,29,2.57,91,8,1,1,1,1,1757,1112,1.55,40.08,-156,589.8,8.53,154.67,1,20,4,2,2,2,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35,4,17,7,1
36,FACaCl3,FA,Ca,Cl,5.642,-0.868,5.623396338,-0.907472641,4.729,6.3598,1.657900728,3.307387318,2.53,319,354,1.1,45.06,8.6,849.1,6.5,29,2.57,91,8,1,1,1,1,1757,1112,1.55,40.08,-156,589.8,8.53,154.67,1,20,4,2,2,2,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
37,MABaI3,MA,Ba,I,6.816,0.075,6.810377003,0.523293852,3.773,4.7868,1.700446027,3.911895342,2.17,267,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73,7,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
38,MABaBr3,MA,Ba,Br,6.375,0.136,6.354718938,0.156117934,4.24,5.4282,1.617775982,3.393325017,2.17,267,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73,7,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35,4,17,7,1
39,MABaCl3,MA,Ba,Cl,6.027,0.24,5.991667955,0.239455651,4.91,6.2991,1.569132883,3.132203973,2.17,267,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73,7,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
