MA_27Pb_26_BaI_81,3x3x3_sc,2.17,267,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73,7,1,1,1,1.19851,2025.035,615.49995,11.06288,204.61481,104.006,707.6338,4.88988,176.5051,2.27672,81.038,6,13.556,3.926,2,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
MA_27Pb_25_Sn_2I_81,3x3x3_sc,2.17,267,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73,7,1,1,1,1.187036,2086.2073,593.571227,11.050636,200.642891,110.8151,714.98871,4.950063,186.234027,2.302583,79.6288,5.9259,14,4,2,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
MA_27Pb_26SnBr_81,3x3x3_sc,2.17,267,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73,7,1,1,1,1.18852,2054.561,597.11539,11.20052,203.92587,110.407,715.2447,4.85991,182.06139,2.31631,80.816,5.963,14,4,2,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.73,2.96,35,4,17,7,1
MA_27Pb_25SnBaBr_81,3x3x3_sc,2.17,267,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73,7,1,1,1,1.196911,2056.3937,611.905275,10.912265,201.31996,104.402,707.30695,4.979313,180.6487,2.262797,79.8458,5.9624,13.5546,3.9256,1.9998,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.73,2.96,35,4,17,7,1
MA_27Pb_24Sr_3Br_81,3x3x3_sc,2.17,267,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73,7,1,1,1,1.197777,1982.1152,649.683985,10.371209,193.914662,79.1142,697.0574,5.151073,173.3449,2.176682,77.1116,5.8889,12.6668,3.7778,2,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.73,2.96,35,4,17,7,1
