21,FAGeI3,FA,Ge,I,6.402,-0.547,6.582414943,-0.609365211,1.467,2.8609,2.165652685,3.966047343,0.0097,0.0031,0.0087,0.0064,0.0044,0.0018,0.0099,0.0111,0.0037,0.011,0.0112,0.0097,0.0075,0.0075,0.0075,0.0056,0.0102,0.0098,0.0072,0.0048,0.014,0.0089,0.0192,0.0119,0.0097,0.005,0.006,0.0122,0.0098,0.0126,0.0082,0.0096,0.01,0.0096,0.0106,0.0068,0.0066,0.0101,0.0098,0.0068,0.0104,0.0091,0.0075,0.0075,0.0075
22,FASnCl3,FA,Sn,Cl,5.848,-1.229,5.924281702,-1.305750985,2.465,3.6741,1.846065317,3.125243514,0.0097,0.0031,0.0087,0.0064,0.0044,0.0018,0.0099,0.0111,0.0037,0.011,0.0112,0.0097,0.0075,0.0075,0.0075,0.0075,0.0095,0.0041,0.0099,0.0078,0.0141,0.0083,0.0044,0.0103,0.0094,0.0079,0.0074,0.0122,0.0098,0.0063,0.0068,0.005,0.0044,0.0062,0.003,0.008,0.0082,0.0042,0.0048,0.008,0.0033,0.0055,0.0075,0.0075,0.0075
23,FASnBr3,FA,Sn,Br,6.056,-0.998,6.270604999,-1.00269168,1.341,3.4442,2.153699095,4.02576557,0.0097,0.0031,0.0087,0.0064,0.0044,0.0018,0.0099,0.0111,0.0037,0.011,0.0112,0.0097,0.0075,0.0075,0.0075,0.0075,0.0095,0.0041,0.0099,0.0078,0.0141,0.0083,0.0044,0.0103,0.0094,0.0079,0.0074,0.0122,0.0098,0.0063,0.0073,0.007,0.0069,0.0061,0.0067,0.0075,0.0075,0.0069,0.0069,0.0075,0.0069,0.0073,0.0075,0.0075,0.0075
24,FASnI3,FA,Sn,I,6.429,-0.747,6.682222407,-0.712420319,1.055,2.8648,2.396543716,4.303629717,0.0097,0.0031,0.0087,0.0064,0.0044,0.0018,0.0099,0.0111,0.0037,0.011,0.0112,0.0097,0.0075,0.0075,0.0075,0.0075,0.0095,0.0041,0.0099,0.0078,0.0141,0.0083,0.0044,0.0103,0.0094,0.0079,0.0074,0.0122,0.0098,0.0063,0.0082,0.0096,0.01,0.0096,0.0106,0.0068,0.0066,0.0101,0.0098,0.0068,0.0104,0.0091,0.0075,0.0075,0.0075
25,FAPbCl3,FA,Pb,Cl,5.819,-1.091,5.919242409,-1.080887447,2.611,4.0745,1.894684254,2.991704569,0.0097,0.0031,0.0087,0.0064,0.0044,0.0018,0.0099,0.0111,0.0037,0.011,0.0112,0.0097,0.0075,0.0075,0.0075,0.0077,0.0067,0.0049,0.0153,0.0136,0.0128,0.0083,0.0029,0.0063,0.0112,0.0129,0.0089,0.0122,0.0098,0.0063,0.0068,0.005,0.0044,0.0062,0.003,0.008,0.0082,0.0042,0.0048,0.008,0.0033,0.0055,0.0075,0.0075,0.0075
26,FAPbBr3,FA,Pb,Br,6.076,-0.922,6.200787351,-0.885923166,2.113,3.5353,2.067204649,3.522826345,0.0097,0.0031,0.0087,0.0064,0.0044,0.0018,0.0099,0.0111,0.0037,0.011,0.0112,0.0097,0.0075,0.0075,0.0075,0.0077,0.0067,0.0049,0.0153,0.0136,0.0128,0.0083,0.0029,0.0063,0.0112,0.0129,0.0089,0.0122,0.0098,0.0063,0.0073,0.007,0.0069,0.0061,0.0067,0.0075,0.0075,0.0069,0.0069,0.0075,0.0069,0.0073,0.0075,0.0075,0.0075
27,FAPbI3,FA,Pb,I,6.52,-0.441,6.585397777,-0.401747156,1.942,2.8146,2.202175759,3.833013683,0.0097,0.0031,0.0087,0.0064,0.0044,0.0018,0.0099,0.0111,0.0037,0.011,0.0112,0.0097,0.0075,0.0075,0.0075,0.0077,0.0067,0.0049,0.0153,0.0136,0.0128,0.0083,0.0029,0.0063,0.0112,0.0129,0.0089,0.0122,0.0098,0.0063,0.0082,0.0096,0.01,0.0096,0.0106,0.0068,0.0066,0.0101,0.0098,0.0068,0.0104,0.0091,0.0075,0.0075,0.0075
28,FABaI3,FA,Ba,I,6.821,-0.405,6.806524121,-0.39444965,3.205,4.6181,1.730985741,2.468769459,0.0097,0.0031,0.0087,0.0064,0.0044,0.0018,0.0099,0.0111,0.0037,0.011,0.0112,0.0097,0.0075,0.0075,0.0075,0.0092,0.0068,0.0081,0.0048,0.009,-0.006,0.0059,0.0049,0.005,0.0043,0.0088,0.0089,0.0017,0.0049,0.0063,0.0082,0.0096,0.01,0.0096,0.0106,0.0068,0.0066,0.0101,0.0098,0.0068,0.0104,0.0091,0.0075,0.0075,0.0075
29,FABaBr3,FA,Ba,Br,6.384,-0.694,6.377562399,-0.670570785,4.025,5.5419,1.643863915,2.226567299,0.0097,0.0031,0.0087,0.0064,0.0044,0.0018,0.0099,0.0111,0.0037,0.011,0.0112,0.0097,0.0075,0.0075,0.0075,0.0092,0.0068,0.0081,0.0048,0.009,-0.006,0.0059,0.0049,0.005,0.0043,0.0088,0.0089,0.0017,0.0049,0.0063,0.0073,0.007,0.0069,0.0061,0.0067,0.0075,0.0075,0.0069,0.0069,0.0075,0.0069,0.0073,0.0075,0.0075,0.0075
30,FABaCl3,FA,Ba,Cl,6.098,-0.747,6.092677679,-0.742938814,4.561,6.2145,1.584292344,2.08468317,0.0097,0.0031,0.0087,0.0064,0.0044,0.0018,0.0099,0.0111,0.0037,0.011,0.0112,0.0097,0.0075,0.0075,0.0075,0.0092,0.0068,0.0081,0.0048,0.009,-0.006,0.0059,0.0049,0.005,0.0043,0.0088,0.0089,0.0017,0.0049,0.0063,0.0068,0.005,0.0044,0.0062,0.003,0.008,0.0082,0.0042,0.0048,0.008,0.0033,0.0055,0.0075,0.0075,0.0075
31,FASrI3,FA,Sr,I,6.568,-0.482,6.552353856,-0.507380746,3.298,4.6831,1.771547569,2.467167275,0.0097,0.0031,0.0087,0.0064,0.0044,0.0018,0.0099,0.0111,0.0037,0.011,0.0112,0.0097,0.0075,0.0075,0.0075,0.0082,0.0054,0.0084,0.0034,0.0057,-0.0195,0.0064,0.005,0.0049,0.0046,0.006,0.0074,0.0017,0.0049,0.0063,0.0082,0.0096,0.01,0.0096,0.0106,0.0068,0.0066,0.0101,0.0098,0.0068,0.0104,0.0091,0.0075,0.0075,0.0075
32,FASrBr3,FA,Sr,Br,6.117,-0.808,6.101794347,-0.826977766,4.162,5.6848,1.677607773,2.223528405,0.0097,0.0031,0.0087,0.0064,0.0044,0.0018,0.0099,0.0111,0.0037,0.011,0.0112,0.0097,0.0075,0.0075,0.0075,0.0082,0.0054,0.0084,0.0034,0.0057,-0.0195,0.0064,0.005,0.0049,0.0046,0.006,0.0074,0.0017,0.0049,0.0063,0.0073,0.007,0.0069,0.0061,0.0067,0.0075,0.0075,0.0069,0.0069,0.0075,0.0069,0.0073,0.0075,0.0075,0.0075
33,FASrCl3,FA,Sr,Cl,5.836,-0.921,5.819218883,-0.935822314,4.708,6.3576,1.611492042,2.080776042,0.0097,0.0031,0.0087,0.0064,0.0044,0.0018,0.0099,0.0111,0.0037,0.011,0.0112,0.0097,0.0075,0.0075,0.0075,0.0082,0.0054,0.0084,0.0034,0.0057,-0.0195,0.0064,0.005,0.0049,0.0046,0.006,0.0074,0.0017,0.0049,0.0063,0.0068,0.005,0.0044,0.0062,0.003,0.008,0.0082,0.0042,0.0048,0.008,0.0033,0.0055,0.0075,0.0075,0.0075
34,FACaI3,FA,Ca,I,6.398,-0.33,6.372328354,-0.367576674,3.439,4.6776,1.824031443,2.525245199,0.0097,0.0031,0.0087,0.0064,0.0044,0.0018,0.0099,0.0111,0.0037,0.011,0.0112,0.0097,0.0075,0.0075,0.0075,0.0065,0.0058,0.009,0.0021,0.0026,-0.0181,0.0069,0.0052,0.0055,0.0048,0.0032,0.006,0.0017,0.0049,0.0063,0.0082,0.0096,0.01,0.0096,0.0106,0.0068,0.0066,0.0101,0.0098,0.0068,0.0104,0.0091,0.0075,0.0075,0.0075
35,FACaBr3,FA,Ca,Br,5.925,-0.783,5.90328064,-0.814075541,4.225,5.6379,1.731960181,2.28199299,0.0097,0.0031,0.0087,0.0064,0.0044,0.0018,0.0099,0.0111,0.0037,0.011,0.0112,0.0097,0.0075,0.0075,0.0075,0.0065,0.0058,0.009,0.0021,0.0026,-0.0181,0.0069,0.0052,0.0055,0.0048,0.0032,0.006,0.0017,0.0049,0.0063,0.0073,0.007,0.0069,0.0061,0.0067,0.0075,0.0075,0.0069,0.0069,0.0075,0.0069,0.0073,0.0075,0.0075,0.0075
36,FACaCl3,FA,Ca,Cl,5.642,-0.868,5.623396338,-0.907472641,4.729,6.3598,1.657900728,2.130668087,0.0097,0.0031,0.0087,0.0064,0.0044,0.0018,0.0099,0.0111,0.0037,0.011,0.0112,0.0097,0.0075,0.0075,0.0075,0.0065,0.0058,0.009,0.0021,0.0026,-0.0181,0.0069,0.0052,0.0055,0.0048,0.0032,0.006,0.0017,0.0049,0.0063,0.0068,0.005,0.0044,0.0062,0.003,0.008,0.0082,0.0042,0.0048,0.008,0.0033,0.0055,0.0075,0.0075,0.0075
37,MABaI3,MA,Ba,I,6.816,0.075,6.810377003,0.523293852,3.773,4.7868,1.700446027,2.409899147,0.0083,0.0026,0.0044,0.0041,0.0031,0.0018,0.0108,0.0105,0.0031,0.011,0.009,0.0085,0.0075,0.0075,0.0075,0.0092,0.0068,0.0081,0.0048,0.009,-0.006,0.0059,0.0049,0.005,0.0043,0.0088,0.0089,0.0017,0.0049,0.0063,0.0082,0.0096,0.01,0.0096,0.0106,0.0068,0.0066,0.0101,0.0098,0.0068,0.0104,0.0091,0.0075,0.0075,0.0075
38,MABaBr3,MA,Ba,Br,6.375,0.136,6.354718938,0.156117934,4.24,5.4282,1.617775982,2.179926694,0.0083,0.0026,0.0044,0.0041,0.0031,0.0018,0.0108,0.0105,0.0031,0.011,0.009,0.0085,0.0075,0.0075,0.0075,0.0092,0.0068,0.0081,0.0048,0.009,-0.006,0.0059,0.0049,0.005,0.0043,0.0088,0.0089,0.0017,0.0049,0.0063,0.0073,0.007,0.0069,0.0061,0.0067,0.0075,0.0075,0.0069,0.0069,0.0075,0.0069,0.0073,0.0075,0.0075,0.0075
39,MABaCl3,MA,Ba,Cl,6.027,0.24,5.991667955,0.239455651,4.91,6.2991,1.569132883,2.012743922,0.0083,0.0026,0.0044,0.0041,0.0031,0.0018,0.0108,0.0105,0.0031,0.011,0.009,0.0085,0.0075,0.0075,0.0075,0.0092,0.0068,0.0081,0.0048,0.009,-0.006,0.0059,0.0049,0.005,0.0043,0.0088,0.0089,0.0017,0.0049,0.0063,0.0068,0.005,0.0044,0.0062,0.003,0.008,0.0082,0.0042,0.0048,0.008,0.0033,0.0055,0.0075,0.0075,0.0075
40,MASrI3,MA,Sr,I,6.566,-0.02,6.547047972,0.407293296,3.763,4.7957,1.732841349,2.396781873,0.0083,0.0026,0.0044,0.0041,0.0031,0.0018,0.0108,0.0105,0.0031,0.011,0.009,0.0085,0.0075,0.0075,0.0075,0.0082,0.0054,0.0084,0.0034,0.0057,-0.0195,0.0064,0.005,0.0049,0.0046,0.006,0.0074,0.0017,0.0049,0.0063,0.0082,0.0096,0.01,0.0096,0.0106,0.0068,0.0066,0.0101,0.0098,0.0068,0.0104,0.0091,0.0075,0.0075,0.0075
41,MASrBr3,MA,Sr,Br,6.107,-0.026,6.092596981,-0.037092651,4.31,5.5491,1.646087113,2.162507101,0.0083,0.0026,0.0044,0.0041,0.0031,0.0018,0.0108,0.0105,0.0031,0.011,0.009,0.0085,0.0075,0.0075,0.0075,0.0082,0.0054,0.0084,0.0034,0.0057,-0.0195,0.0064,0.005,0.0049,0.0046,0.006,0.0074,0.0017,0.0049,0.0063,0.0073,0.007,0.0069,0.0061,0.0067,0.0075,0.0075,0.0069,0.0069,0.0075,0.0069,0.0073,0.0075,0.0075,0.0075
42,MASrCl3,MA,Sr,Cl,5.774,-0.006,5.760207849,-0.025781377,5.106,6.5005,1.589358716,1.987793998,0.0083,0.0026,0.0044,0.0041,0.0031,0.0018,0.0108,0.0105,0.0031,0.011,0.009,0.0085,0.0075,0.0075,0.0075,0.0082,0.0054,0.0084,0.0034,0.0057,-0.0195,0.0064,0.005,0.0049,0.0046,0.006,0.0074,0.0017,0.0049,0.0063,0.0068,0.005,0.0044,0.0062,0.003,0.008,0.0082,0.0042,0.0048,0.008,0.0033,0.0055,0.0075,0.0075,0.0075
43,MACaI3,MA,Ca,I,6.331,0.091,6.284420432,0.458075431,3.599,4.7801,1.809699676,2.47850032,0.0083,0.0026,0.0044,0.0041,0.0031,0.0018,0.0108,0.0105,0.0031,0.011,0.009,0.0085,0.0075,0.0075,0.0075,0.0065,0.0058,0.009,0.0021,0.0026,-0.0181,0.0069,0.0052,0.0055,0.0048,0.0032,0.006,0.0017,0.0049,0.0063,0.0082,0.0096,0.01,0.0096,0.0106,0.0068,0.0066,0.0101,0.0098,0.0068,0.0104,0.0091,0.0075,0.0075,0.0075
44,MACaBr3,MA,Ca,Br,5.888,-0.064,5.862749504,-0.086480305,4.375,5.64,1.703879879,2.222387256,0.0083,0.0026,0.0044,0.0041,0.0031,0.0018,0.0108,0.0105,0.0031,0.011,0.009,0.0085,0.0075,0.0075,0.0075,0.0065,0.0058,0.009,0.0021,0.0026,-0.0181,0.0069,0.0052,0.0055,0.0048,0.0032,0.006,0.0017,0.0049,0.0063,0.0073,0.007,0.0069,0.0061,0.0067,0.0075,0.0075,0.0069,0.0069,0.0075,0.0069,0.0073,0.0075,0.0075,0.0075
45,MACaCl3,MA,Ca,Cl,5.575,-0.06,5.551304338,-0.104086616,5.25,6.6855,1.632561505,2.031069506,0.0083,0.0026,0.0044,0.0041,0.0031,0.0018,0.0108,0.0105,0.0031,0.011,0.009,0.0085,0.0075,0.0075,0.0075,0.0065,0.0058,0.009,0.0021,0.0026,-0.0181,0.0069,0.0052,0.0055,0.0048,0.0032,0.006,0.0017,0.0049,0.0063,0.0068,0.005,0.0044,0.0062,0.003,0.008,0.0082,0.0042,0.0048,0.008,0.0033,0.0055,0.0075,0.0075,0.0075
46,CsBaI3,Cs,Ba,I,6.77,0.269,6.805612787,0.319602427,3.512,4.4475,1.710711337,2.442858357,0.0067,0.009,0.0074,0.0108,0.0129,0.0092,0.0044,0.0036,0.0088,0.0034,0.0068,0.0073,0.0075,0.0075,0.0075,0.0092,0.0068,0.0081,0.0048,0.009,-0.006,0.0059,0.0049,0.005,0.0043,0.0088,0.0089,0.0017,0.0049,0.0063,0.0082,0.0096,0.01,0.0096,0.0106,0.0068,0.0066,0.0101,0.0098,0.0068,0.0104,0.0091,0.0075,0.0075,0.0075
47,CsBaBr3,Cs,Ba,Br,6.354,0.278,6.353729567,0.325027325,3.997,5.1203,1.614124623,2.209185984,0.0067,0.009,0.0074,0.0108,0.0129,0.0092,0.0044,0.0036,0.0088,0.0034,0.0068,0.0073,0.0075,0.0075,0.0075,0.0092,0.0068,0.0081,0.0048,0.009,-0.006,0.0059,0.0049,0.005,0.0043,0.0088,0.0089,0.0017,0.0049,0.0063,0.0073,0.007,0.0069,0.0061,0.0067,0.0075,0.0075,0.0069,0.0069,0.0075,0.0069,0.0073,0.0075,0.0075,0.0075
48,CsBaCl3,Cs,Ba,Cl,6.04,2.024,6.03957796,2.120499537,4.668,5.9307,1.553424292,2.031010734,0.0067,0.009,0.0074,0.0108,0.0129,0.0092,0.0044,0.0036,0.0088,0.0034,0.0068,0.0073,0.0075,0.0075,0.0075,0.0092,0.0068,0.0081,0.0048,0.009,-0.006,0.0059,0.0049,0.005,0.0043,0.0088,0.0089,0.0017,0.0049,0.0063,0.0068,0.005,0.0044,0.0062,0.003,0.008,0.0082,0.0042,0.0048,0.008,0.0033,0.0055,0.0075,0.0075,0.0075
49,CsSrI3,Cs,Sr,I,6.476,0.038,6.476212025,0.043558983,3.612,4.5845,1.757676509,2.429713789,0.0067,0.009,0.0074,0.0108,0.0129,0.0092,0.0044,0.0036,0.0088,0.0034,0.0068,0.0073,0.0075,0.0075,0.0075,0.0082,0.0054,0.0084,0.0034,0.0057,-0.0195,0.0064,0.005,0.0049,0.0046,0.006,0.0074,0.0017,0.0049,0.0063,0.0082,0.0096,0.01,0.0096,0.0106,0.0068,0.0066,0.0101,0.0098,0.0068,0.0104,0.0091,0.0075,0.0075,0.0075
